starttime	seconds	ctime	dtime	ttime	wait
Thu Aug 06 21:27:57 2015	1438885677	34	2	36	0
Thu Aug 06 21:27:51 2015	1438885671	36	0	36	0
Thu Aug 06 21:27:56 2015	1438885676	36	0	36	0
Thu Aug 06 21:27:45 2015	1438885665	36	0	36	0
Thu Aug 06 21:27:43 2015	1438885663	33	3	36	0
Thu Aug 06 21:27:53 2015	1438885673	36	0	36	0
Thu Aug 06 21:27:44 2015	1438885664	36	0	36	0
Thu Aug 06 21:27:47 2015	1438885667	35	1	36	0
Thu Aug 06 21:27:48 2015	1438885668	35	1	36	0
Thu Aug 06 21:27:43 2015	1438885663	36	0	36	0
Thu Aug 06 21:27:55 2015	1438885675	32	4	36	0
Thu Aug 06 21:27:50 2015	1438885670	34	2	36	0
Thu Aug 06 21:27:47 2015	1438885667	34	2	36	0
Thu Aug 06 21:27:56 2015	1438885676	34	3	36	0
Thu Aug 06 21:27:43 2015	1438885663	36	0	36	0
Thu Aug 06 21:27:41 2015	1438885661	33	3	36	0
Thu Aug 06 21:27:50 2015	1438885670	34	3	36	0
Thu Aug 06 21:27:48 2015	1438885668	35	1	36	0
Thu Aug 06 21:27:43 2015	1438885663	35	1	36	0
Thu Aug 06 21:27:56 2015	1438885676	36	0	36	0
Thu Aug 06 21:27:43 2015	1438885663	32	5	36	0
Thu Aug 06 21:27:52 2015	1438885672	36	0	36	0
Thu Aug 06 21:27:55 2015	1438885675	35	2	36	0
Thu Aug 06 21:27:51 2015	1438885671	34	2	36	0
Thu Aug 06 21:27:46 2015	1438885666	30	7	36	0
Thu Aug 06 21:27:45 2015	1438885665	36	0	36	0
Thu Aug 06 21:27:44 2015	1438885664	30	7	36	0
Thu Aug 06 21:27:44 2015	1438885664	33	3	36	0
Thu Aug 06 21:27:45 2015	1438885665	33	3	36	0
Thu Aug 06 21:27:47 2015	1438885667	35	2	36	0
Thu Aug 06 21:27:48 2015	1438885668	35	1	36	0
Thu Aug 06 21:27:47 2015	1438885667	36	0	36	0
Thu Aug 06 21:27:55 2015	1438885675	35	1	36	0
Thu Aug 06 21:27:47 2015	1438885667	31	5	36	0
Thu Aug 06 21:27:50 2015	1438885670	34	2	36	0
Thu Aug 06 21:27:51 2015	1438885671	34	3	36	0
Thu Aug 06 21:27:57 2015	1438885677	35	1	36	0
Thu Aug 06 21:27:48 2015	1438885668	30	7	36	0
Thu Aug 06 21:27:43 2015	1438885663	36	0	36	0
Thu Aug 06 21:27:51 2015	1438885671	34	3	36	0
Thu Aug 06 21:27:43 2015	1438885663	34	3	36	0
Thu Aug 06 21:27:45 2015	1438885665	36	0	36	0
Thu Aug 06 21:27:50 2015	1438885670	33	3	36	0
Thu Aug 06 21:27:46 2015	1438885666	36	0	36	0
Thu Aug 06 21:27:51 2015	1438885671	31	5	36	0
Thu Aug 06 21:27:57 2015	1438885677	36	0	36	0
Thu Aug 06 21:27:51 2015	1438885671	36	0	36	0
Thu Aug 06 21:27:44 2015	1438885664	36	0	36	0
Thu Aug 06 21:27:45 2015	1438885665	36	1	36	0
Thu Aug 06 21:27:48 2015	1438885668	35	1	36	0
Thu Aug 06 21:27:41 2015	1438885661	34	3	36	0
Thu Aug 06 21:27:51 2015	1438885671	33	3	36	0
Thu Aug 06 21:27:55 2015	1438885675	36	1	36	0
Thu Aug 06 21:27:50 2015	1438885670	34	3	36	0
Thu Aug 06 21:27:48 2015	1438885668	36	0	36	0
Thu Aug 06 21:27:51 2015	1438885671	34	3	36	0
Thu Aug 06 21:27:56 2015	1438885676	33	3	36	0
Thu Aug 06 21:27:48 2015	1438885668	36	0	36	0
Thu Aug 06 21:27:43 2015	1438885663	35	2	36	0
Thu Aug 06 21:27:49 2015	1438885669	36	1	37	0
Thu Aug 06 21:27:52 2015	1438885672	36	1	37	0
Thu Aug 06 21:27:51 2015	1438885671	34	2	37	0
Thu Aug 06 21:27:49 2015	1438885669	36	1	37	0
Thu Aug 06 21:27:44 2015	1438885664	33	3	37	0
Thu Aug 06 21:27:45 2015	1438885665	36	1	37	0
Thu Aug 06 21:27:51 2015	1438885671	36	1	37	0
Thu Aug 06 21:27:57 2015	1438885677	36	0	37	0
Thu Aug 06 21:27:51 2015	1438885671	36	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	33	4	37	0
Thu Aug 06 21:27:55 2015	1438885675	36	1	37	0
Thu Aug 06 21:27:41 2015	1438885661	36	0	37	0
Thu Aug 06 21:27:43 2015	1438885663	35	2	37	0
Thu Aug 06 21:27:46 2015	1438885666	36	0	37	0
Thu Aug 06 21:27:55 2015	1438885675	35	1	37	0
Thu Aug 06 21:27:52 2015	1438885672	29	7	37	0
Thu Aug 06 21:27:46 2015	1438885666	36	0	37	0
Thu Aug 06 21:27:46 2015	1438885666	36	0	37	0
Thu Aug 06 21:27:57 2015	1438885677	34	3	37	0
Thu Aug 06 21:27:55 2015	1438885675	37	0	37	0
Thu Aug 06 21:27:44 2015	1438885664	35	1	37	0
Thu Aug 06 21:27:50 2015	1438885670	36	1	37	0
Thu Aug 06 21:27:45 2015	1438885665	35	1	37	0
Thu Aug 06 21:27:41 2015	1438885661	32	5	37	0
Thu Aug 06 21:27:48 2015	1438885668	36	1	37	0
Thu Aug 06 21:27:56 2015	1438885676	33	3	37	0
Thu Aug 06 21:27:53 2015	1438885673	32	4	37	0
Thu Aug 06 21:27:55 2015	1438885675	36	1	37	0
Thu Aug 06 21:27:49 2015	1438885669	35	2	37	0
Thu Aug 06 21:27:55 2015	1438885675	36	0	37	0
Thu Aug 06 21:27:57 2015	1438885677	36	1	37	0
Thu Aug 06 21:27:53 2015	1438885673	28	8	37	0
Thu Aug 06 21:27:49 2015	1438885669	36	0	37	0
Thu Aug 06 21:27:51 2015	1438885671	34	2	37	0
Thu Aug 06 21:27:44 2015	1438885664	34	2	37	0
Thu Aug 06 21:27:46 2015	1438885666	36	0	37	0
Thu Aug 06 21:27:48 2015	1438885668	35	2	37	0
Thu Aug 06 21:27:50 2015	1438885670	33	3	37	0
Thu Aug 06 21:27:50 2015	1438885670	36	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	37	0	37	0
Thu Aug 06 21:27:41 2015	1438885661	35	2	37	0
Thu Aug 06 21:27:44 2015	1438885664	35	1	37	0
Thu Aug 06 21:27:53 2015	1438885673	36	1	37	0
Thu Aug 06 21:27:51 2015	1438885671	37	0	37	0
Thu Aug 06 21:27:56 2015	1438885676	34	2	37	0
Thu Aug 06 21:27:49 2015	1438885669	37	0	37	0
Thu Aug 06 21:27:57 2015	1438885677	37	0	37	0
Thu Aug 06 21:27:47 2015	1438885667	33	4	37	0
Thu Aug 06 21:27:48 2015	1438885668	35	2	37	0
Thu Aug 06 21:27:55 2015	1438885675	36	0	37	0
Thu Aug 06 21:27:41 2015	1438885661	36	0	37	0
Thu Aug 06 21:27:56 2015	1438885676	37	0	37	0
Thu Aug 06 21:27:43 2015	1438885663	37	0	37	0
Thu Aug 06 21:27:41 2015	1438885661	33	4	37	0
Thu Aug 06 21:27:46 2015	1438885666	37	0	37	0
Thu Aug 06 21:27:55 2015	1438885675	35	1	37	0
Thu Aug 06 21:27:49 2015	1438885669	34	2	37	0
Thu Aug 06 21:27:53 2015	1438885673	36	1	37	0
Thu Aug 06 21:27:40 2015	1438885660	36	1	37	0
Thu Aug 06 21:27:50 2015	1438885670	36	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	35	2	37	0
Thu Aug 06 21:27:45 2015	1438885665	34	3	37	0
Thu Aug 06 21:27:47 2015	1438885667	35	2	37	0
Thu Aug 06 21:27:50 2015	1438885670	36	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	34	3	37	0
Thu Aug 06 21:27:49 2015	1438885669	36	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	36	1	37	0
Thu Aug 06 21:27:45 2015	1438885665	36	1	37	0
Thu Aug 06 21:27:48 2015	1438885668	35	2	37	0
Thu Aug 06 21:27:49 2015	1438885669	37	0	37	0
Thu Aug 06 21:27:47 2015	1438885667	34	3	37	0
Thu Aug 06 21:27:51 2015	1438885671	37	0	37	0
Thu Aug 06 21:27:48 2015	1438885668	36	1	37	0
Thu Aug 06 21:27:56 2015	1438885676	34	3	37	0
Thu Aug 06 21:27:56 2015	1438885676	35	1	37	0
Thu Aug 06 21:27:49 2015	1438885669	35	2	37	0
Thu Aug 06 21:27:49 2015	1438885669	35	2	37	0
Thu Aug 06 21:27:45 2015	1438885665	36	1	37	0
Thu Aug 06 21:27:44 2015	1438885664	37	0	37	0
Thu Aug 06 21:27:51 2015	1438885671	37	0	37	0
Thu Aug 06 21:27:52 2015	1438885672	20	17	37	0
Thu Aug 06 21:27:56 2015	1438885676	37	0	37	0
Thu Aug 06 21:27:48 2015	1438885668	37	0	37	0
Thu Aug 06 21:27:52 2015	1438885672	36	0	37	0
Thu Aug 06 21:27:52 2015	1438885672	36	1	37	0
Thu Aug 06 21:27:43 2015	1438885663	36	1	37	0
Thu Aug 06 21:27:48 2015	1438885668	37	0	37	0
Thu Aug 06 21:27:45 2015	1438885665	37	0	37	0
Thu Aug 06 21:27:53 2015	1438885673	31	6	37	0
Thu Aug 06 21:27:53 2015	1438885673	36	0	37	0
Thu Aug 06 21:27:47 2015	1438885667	35	2	37	0
Thu Aug 06 21:27:54 2015	1438885674	35	2	37	0
Thu Aug 06 21:27:44 2015	1438885664	37	0	37	0
Thu Aug 06 21:27:53 2015	1438885673	31	6	37	0
Thu Aug 06 21:27:46 2015	1438885666	29	8	37	0
Thu Aug 06 21:27:49 2015	1438885669	35	2	37	0
Thu Aug 06 21:27:51 2015	1438885671	37	0	37	0
Thu Aug 06 21:27:48 2015	1438885668	37	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	33	4	37	0
Thu Aug 06 21:27:52 2015	1438885672	36	1	37	0
Thu Aug 06 21:27:45 2015	1438885665	37	0	37	0
Thu Aug 06 21:27:44 2015	1438885664	30	7	37	0
Thu Aug 06 21:27:44 2015	1438885664	31	6	37	0
Thu Aug 06 21:27:51 2015	1438885671	30	7	37	0
Thu Aug 06 21:27:50 2015	1438885670	36	1	37	0
Thu Aug 06 21:27:48 2015	1438885668	37	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	35	2	37	0
Thu Aug 06 21:27:49 2015	1438885669	36	1	37	0
Thu Aug 06 21:27:47 2015	1438885667	37	0	37	0
Thu Aug 06 21:27:44 2015	1438885664	34	3	37	0
Thu Aug 06 21:27:49 2015	1438885669	30	7	37	0
Thu Aug 06 21:27:41 2015	1438885661	28	8	37	0
Thu Aug 06 21:27:45 2015	1438885665	36	1	37	0
Thu Aug 06 21:27:45 2015	1438885665	37	0	37	0
Thu Aug 06 21:27:47 2015	1438885667	37	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	33	4	37	0
Thu Aug 06 21:27:45 2015	1438885665	35	2	37	0
Thu Aug 06 21:27:47 2015	1438885667	37	0	37	0
Thu Aug 06 21:27:44 2015	1438885664	37	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	31	6	37	0
Thu Aug 06 21:27:57 2015	1438885677	35	2	37	0
Thu Aug 06 21:27:45 2015	1438885665	37	0	37	0
Thu Aug 06 21:27:56 2015	1438885676	33	4	37	0
Thu Aug 06 21:27:57 2015	1438885677	36	1	37	0
Thu Aug 06 21:27:52 2015	1438885672	37	0	37	0
Thu Aug 06 21:27:45 2015	1438885665	36	1	37	0
Thu Aug 06 21:27:56 2015	1438885676	32	5	37	0
Thu Aug 06 21:27:51 2015	1438885671	34	3	37	0
Thu Aug 06 21:27:53 2015	1438885673	29	8	37	0
Thu Aug 06 21:27:56 2015	1438885676	33	4	37	0
Thu Aug 06 21:27:51 2015	1438885671	34	3	37	0
Thu Aug 06 21:27:47 2015	1438885667	32	5	37	0
Thu Aug 06 21:27:51 2015	1438885671	34	3	37	0
Thu Aug 06 21:27:56 2015	1438885676	32	5	37	0
Thu Aug 06 21:27:48 2015	1438885668	35	2	37	0
Thu Aug 06 21:27:44 2015	1438885664	37	0	37	0
Thu Aug 06 21:27:55 2015	1438885675	37	0	37	0
Thu Aug 06 21:27:45 2015	1438885665	34	3	37	0
Thu Aug 06 21:27:44 2015	1438885664	34	3	37	0
Thu Aug 06 21:27:48 2015	1438885668	35	2	37	0
Thu Aug 06 21:27:51 2015	1438885671	34	3	37	0
Thu Aug 06 21:27:52 2015	1438885672	35	2	37	0
Thu Aug 06 21:27:56 2015	1438885676	34	3	37	0
Thu Aug 06 21:27:56 2015	1438885676	37	0	37	0
Thu Aug 06 21:27:48 2015	1438885668	37	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	37	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	34	3	37	0
Thu Aug 06 21:27:55 2015	1438885675	34	3	37	0
Thu Aug 06 21:27:42 2015	1438885662	36	1	37	0
Thu Aug 06 21:27:57 2015	1438885677	34	3	37	0
Thu Aug 06 21:27:43 2015	1438885663	37	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	34	3	37	0
Thu Aug 06 21:27:50 2015	1438885670	36	1	37	0
Thu Aug 06 21:27:47 2015	1438885667	35	2	37	0
Thu Aug 06 21:27:52 2015	1438885672	37	0	37	0
Thu Aug 06 21:27:57 2015	1438885677	34	3	37	0
Thu Aug 06 21:27:57 2015	1438885677	34	3	37	0
Thu Aug 06 21:27:55 2015	1438885675	37	0	37	0
Thu Aug 06 21:27:55 2015	1438885675	32	5	37	0
Thu Aug 06 21:27:51 2015	1438885671	37	0	37	0
Thu Aug 06 21:27:45 2015	1438885665	37	1	37	0
Thu Aug 06 21:27:49 2015	1438885669	37	0	37	0
Thu Aug 06 21:27:53 2015	1438885673	24	13	37	0
Thu Aug 06 21:27:47 2015	1438885667	36	1	37	0
Thu Aug 06 21:27:44 2015	1438885664	36	1	37	0
Thu Aug 06 21:27:46 2015	1438885666	37	0	37	0
Thu Aug 06 21:27:53 2015	1438885673	29	8	37	0
Thu Aug 06 21:27:56 2015	1438885676	32	5	37	0
Thu Aug 06 21:27:43 2015	1438885663	35	2	37	0
Thu Aug 06 21:27:44 2015	1438885664	34	3	37	0
Thu Aug 06 21:27:44 2015	1438885664	25	12	37	0
Thu Aug 06 21:27:45 2015	1438885665	36	1	37	0
Thu Aug 06 21:27:47 2015	1438885667	31	7	37	0
Thu Aug 06 21:27:53 2015	1438885673	25	12	37	0
Thu Aug 06 21:27:49 2015	1438885669	37	0	37	0
Thu Aug 06 21:27:43 2015	1438885663	36	1	37	0
Thu Aug 06 21:27:49 2015	1438885669	36	2	37	0
Thu Aug 06 21:27:57 2015	1438885677	36	1	37	0
Thu Aug 06 21:27:44 2015	1438885664	25	12	37	0
Thu Aug 06 21:27:44 2015	1438885664	36	1	37	0
Thu Aug 06 21:27:46 2015	1438885666	36	1	37	0
Thu Aug 06 21:27:43 2015	1438885663	33	5	37	0
Thu Aug 06 21:27:48 2015	1438885668	37	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	37	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	30	7	37	0
Thu Aug 06 21:27:57 2015	1438885677	34	3	37	0
Thu Aug 06 21:27:57 2015	1438885677	33	4	37	0
Thu Aug 06 21:27:56 2015	1438885676	35	2	37	0
Thu Aug 06 21:27:48 2015	1438885668	32	5	37	0
Thu Aug 06 21:27:57 2015	1438885677	33	4	37	0
Thu Aug 06 21:27:49 2015	1438885669	34	3	37	0
Thu Aug 06 21:27:47 2015	1438885667	35	2	37	0
Thu Aug 06 21:27:52 2015	1438885672	37	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	33	4	37	0
Thu Aug 06 21:27:43 2015	1438885663	37	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	37	0	37	0
Thu Aug 06 21:27:51 2015	1438885671	35	2	37	0
Thu Aug 06 21:27:57 2015	1438885677	36	1	37	0
Thu Aug 06 21:27:52 2015	1438885672	36	1	37	0
Thu Aug 06 21:27:44 2015	1438885664	25	12	37	0
Thu Aug 06 21:27:55 2015	1438885675	37	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	32	6	37	0
Thu Aug 06 21:27:51 2015	1438885671	37	0	37	0
Thu Aug 06 21:27:43 2015	1438885663	32	6	37	0
Thu Aug 06 21:27:44 2015	1438885664	37	0	37	0
Thu Aug 06 21:27:51 2015	1438885671	37	0	37	0
Thu Aug 06 21:27:43 2015	1438885663	37	1	37	0
Thu Aug 06 21:27:48 2015	1438885668	35	2	37	0
Thu Aug 06 21:27:53 2015	1438885673	37	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	35	2	37	0
Thu Aug 06 21:27:57 2015	1438885677	36	1	37	0
Thu Aug 06 21:27:47 2015	1438885667	30	8	37	0
Thu Aug 06 21:27:51 2015	1438885671	33	4	37	0
Thu Aug 06 21:27:50 2015	1438885670	36	1	37	0
Thu Aug 06 21:27:56 2015	1438885676	37	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	36	1	37	0
Thu Aug 06 21:27:53 2015	1438885673	37	1	37	0
Thu Aug 06 21:27:46 2015	1438885666	37	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	37	0	37	0
Thu Aug 06 21:27:53 2015	1438885673	37	0	37	0
Thu Aug 06 21:27:57 2015	1438885677	35	2	37	0
Thu Aug 06 21:27:46 2015	1438885666	37	0	37	0
Thu Aug 06 21:27:48 2015	1438885668	37	1	37	0
Thu Aug 06 21:27:42 2015	1438885662	34	4	37	0
Thu Aug 06 21:27:47 2015	1438885667	36	1	37	0
Thu Aug 06 21:27:47 2015	1438885667	37	0	37	0
Thu Aug 06 21:27:56 2015	1438885676	36	2	37	0
Thu Aug 06 21:27:46 2015	1438885666	35	2	37	0
Thu Aug 06 21:27:55 2015	1438885675	37	0	37	0
Thu Aug 06 21:27:50 2015	1438885670	37	0	37	0
Thu Aug 06 21:27:47 2015	1438885667	36	1	37	0
Thu Aug 06 21:27:51 2015	1438885671	37	0	37	0
Thu Aug 06 21:27:57 2015	1438885677	37	0	37	0
Thu Aug 06 21:27:46 2015	1438885666	30	8	37	0
Thu Aug 06 21:27:47 2015	1438885667	35	3	37	0
Thu Aug 06 21:27:49 2015	1438885669	35	3	37	0
Thu Aug 06 21:27:47 2015	1438885667	28	9	37	0
Thu Aug 06 21:27:57 2015	1438885677	37	0	37	0
Thu Aug 06 21:27:44 2015	1438885664	37	0	37	0
Thu Aug 06 21:27:57 2015	1438885677	37	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	35	3	37	0
Thu Aug 06 21:27:49 2015	1438885669	37	0	37	0
Thu Aug 06 21:27:46 2015	1438885666	37	1	37	0
Thu Aug 06 21:27:53 2015	1438885673	37	0	37	0
Thu Aug 06 21:27:52 2015	1438885672	36	1	37	0
Thu Aug 06 21:27:52 2015	1438885672	35	2	37	0
Thu Aug 06 21:27:49 2015	1438885669	37	0	37	0
Thu Aug 06 21:27:57 2015	1438885677	37	0	37	0
Thu Aug 06 21:27:55 2015	1438885675	34	4	37	0
Thu Aug 06 21:27:50 2015	1438885670	36	1	37	0
Thu Aug 06 21:27:52 2015	1438885672	35	2	37	0
Thu Aug 06 21:27:44 2015	1438885664	37	1	37	0
Thu Aug 06 21:27:53 2015	1438885673	36	2	37	0
Thu Aug 06 21:27:56 2015	1438885676	36	1	37	0
Thu Aug 06 21:27:55 2015	1438885675	37	1	37	0
Thu Aug 06 21:27:45 2015	1438885665	20	18	37	0
Thu Aug 06 21:27:56 2015	1438885676	37	0	37	0
Thu Aug 06 21:27:49 2015	1438885669	36	1	37	0
Thu Aug 06 21:27:46 2015	1438885666	37	1	37	0
Thu Aug 06 21:27:57 2015	1438885677	37	0	37	0
Thu Aug 06 21:27:53 2015	1438885673	37	0	38	0
Thu Aug 06 21:27:50 2015	1438885670	31	6	38	0
Thu Aug 06 21:27:47 2015	1438885667	21	16	38	0
Thu Aug 06 21:27:49 2015	1438885669	35	3	38	0
Thu Aug 06 21:27:45 2015	1438885665	38	0	38	0
Thu Aug 06 21:27:48 2015	1438885668	36	2	38	0
Thu Aug 06 21:27:56 2015	1438885676	37	0	38	0
Thu Aug 06 21:27:52 2015	1438885672	36	1	38	0
Thu Aug 06 21:27:53 2015	1438885673	37	0	38	0
Thu Aug 06 21:27:47 2015	1438885667	22	16	38	0
Thu Aug 06 21:27:45 2015	1438885665	37	0	38	0
Thu Aug 06 21:27:50 2015	1438885670	37	1	38	0
Thu Aug 06 21:27:50 2015	1438885670	35	3	38	0
Thu Aug 06 21:27:46 2015	1438885666	37	0	38	0
Thu Aug 06 21:27:53 2015	1438885673	37	1	38	0
Thu Aug 06 21:27:56 2015	1438885676	34	3	38	0
Thu Aug 06 21:27:47 2015	1438885667	35	3	38	0
Thu Aug 06 21:27:46 2015	1438885666	29	9	38	0
Thu Aug 06 21:27:45 2015	1438885665	37	0	38	0
Thu Aug 06 21:27:45 2015	1438885665	37	1	38	0
Thu Aug 06 21:27:57 2015	1438885677	38	0	38	0
Thu Aug 06 21:27:48 2015	1438885668	36	1	38	0
Thu Aug 06 21:27:51 2015	1438885671	35	2	38	0
Thu Aug 06 21:27:52 2015	1438885672	37	1	38	0
Thu Aug 06 21:27:49 2015	1438885669	38	0	38	0
Thu Aug 06 21:27:53 2015	1438885673	33	4	38	0
Thu Aug 06 21:27:57 2015	1438885677	37	0	38	0
Thu Aug 06 21:27:50 2015	1438885670	38	0	38	0
Thu Aug 06 21:27:42 2015	1438885662	36	2	38	0
Thu Aug 06 21:27:47 2015	1438885667	37	0	38	0
Thu Aug 06 21:27:47 2015	1438885667	35	2	38	0
Thu Aug 06 21:27:47 2015	1438885667	36	1	38	0
Thu Aug 06 21:27:57 2015	1438885677	35	2	38	0
Thu Aug 06 21:27:49 2015	1438885669	35	2	38	0
Thu Aug 06 21:27:57 2015	1438885677	37	0	38	0
Thu Aug 06 21:27:45 2015	1438885665	36	1	38	0
Thu Aug 06 21:27:49 2015	1438885669	37	0	38	0
Thu Aug 06 21:27:47 2015	1438885667	34	4	38	0
Thu Aug 06 21:27:46 2015	1438885666	28	10	38	0
Thu Aug 06 21:27:54 2015	1438885674	38	0	38	0
Thu Aug 06 21:27:45 2015	1438885665	38	0	38	0
Thu Aug 06 21:27:52 2015	1438885672	37	1	38	0
Thu Aug 06 21:27:48 2015	1438885668	36	1	38	0
Thu Aug 06 21:27:46 2015	1438885666	33	5	38	0
Thu Aug 06 21:27:44 2015	1438885664	37	0	38	0
Thu Aug 06 21:27:55 2015	1438885675	38	0	38	0
Thu Aug 06 21:27:51 2015	1438885671	37	1	38	0
Thu Aug 06 21:27:49 2015	1438885669	30	8	38	0
Thu Aug 06 21:27:45 2015	1438885665	37	1	38	0
Thu Aug 06 21:27:51 2015	1438885671	37	1	38	0
Thu Aug 06 21:27:43 2015	1438885663	32	6	38	0
Thu Aug 06 21:27:56 2015	1438885676	37	0	38	0
Thu Aug 06 21:27:57 2015	1438885677	36	1	38	0
Thu Aug 06 21:27:49 2015	1438885669	38	0	38	0
Thu Aug 06 21:27:44 2015	1438885664	37	1	38	0
Thu Aug 06 21:27:48 2015	1438885668	36	2	38	0
Thu Aug 06 21:27:49 2015	1438885669	37	1	38	0
Thu Aug 06 21:27:57 2015	1438885677	37	0	38	0
Thu Aug 06 21:27:55 2015	1438885675	37	1	38	0
Thu Aug 06 21:27:50 2015	1438885670	36	2	38	0
Thu Aug 06 21:27:43 2015	1438885663	37	1	38	0
Thu Aug 06 21:27:46 2015	1438885666	28	9	38	0
Thu Aug 06 21:27:50 2015	1438885670	35	3	38	0
Thu Aug 06 21:27:55 2015	1438885675	36	1	38	0
Thu Aug 06 21:27:44 2015	1438885664	37	1	38	0
Thu Aug 06 21:27:53 2015	1438885673	38	0	38	0
Thu Aug 06 21:27:54 2015	1438885674	36	2	38	0
Thu Aug 06 21:27:50 2015	1438885670	38	0	38	0
Thu Aug 06 21:27:40 2015	1438885660	37	0	38	0
Thu Aug 06 21:27:53 2015	1438885673	38	0	38	0
Thu Aug 06 21:27:57 2015	1438885677	36	2	38	0
Thu Aug 06 21:27:48 2015	1438885668	33	5	38	0
Thu Aug 06 21:27:48 2015	1438885668	36	1	38	0
Thu Aug 06 21:27:57 2015	1438885677	37	1	38	0
Thu Aug 06 21:27:43 2015	1438885663	37	0	38	0
Thu Aug 06 21:27:42 2015	1438885662	38	0	38	0
Thu Aug 06 21:27:48 2015	1438885668	34	3	38	0
Thu Aug 06 21:27:52 2015	1438885672	37	1	38	0
Thu Aug 06 21:27:49 2015	1438885669	36	2	38	0
Thu Aug 06 21:27:56 2015	1438885676	37	1	38	0
Thu Aug 06 21:27:46 2015	1438885666	38	0	38	0
Thu Aug 06 21:27:53 2015	1438885673	32	6	38	0
Thu Aug 06 21:27:48 2015	1438885668	38	0	38	0
Thu Aug 06 21:27:53 2015	1438885673	38	0	38	0
Thu Aug 06 21:27:48 2015	1438885668	37	1	38	0
Thu Aug 06 21:27:51 2015	1438885671	38	0	38	0
Thu Aug 06 21:27:43 2015	1438885663	34	4	38	0
Thu Aug 06 21:27:51 2015	1438885671	34	3	38	0
Thu Aug 06 21:27:56 2015	1438885676	35	3	38	0
Thu Aug 06 21:27:47 2015	1438885667	32	6	38	0
Thu Aug 06 21:27:47 2015	1438885667	36	2	38	0
Thu Aug 06 21:27:44 2015	1438885664	36	2	38	0
Thu Aug 06 21:27:53 2015	1438885673	37	1	38	0
Thu Aug 06 21:27:53 2015	1438885673	36	2	38	0
Thu Aug 06 21:27:52 2015	1438885672	37	1	38	0
Thu Aug 06 21:27:49 2015	1438885669	38	0	38	0
Thu Aug 06 21:27:47 2015	1438885667	34	4	38	0
Thu Aug 06 21:27:45 2015	1438885665	37	1	38	0
Thu Aug 06 21:27:44 2015	1438885664	35	3	38	0
Thu Aug 06 21:27:44 2015	1438885664	35	3	38	0
Thu Aug 06 21:27:52 2015	1438885672	35	3	38	0
Thu Aug 06 21:27:43 2015	1438885663	38	0	38	0
Thu Aug 06 21:27:54 2015	1438885674	33	5	38	0
Thu Aug 06 21:27:55 2015	1438885675	37	1	38	0
Thu Aug 06 21:27:41 2015	1438885661	38	0	38	0
Thu Aug 06 21:27:56 2015	1438885676	37	1	38	0
Thu Aug 06 21:27:51 2015	1438885671	38	0	38	0
Thu Aug 06 21:27:53 2015	1438885673	38	0	38	0
Thu Aug 06 21:27:45 2015	1438885665	36	2	38	0
Thu Aug 06 21:27:50 2015	1438885670	38	0	38	0
Thu Aug 06 21:27:43 2015	1438885663	38	0	38	0
Thu Aug 06 21:27:47 2015	1438885667	38	0	38	0
Thu Aug 06 21:27:46 2015	1438885666	34	4	38	0
Thu Aug 06 21:27:57 2015	1438885677	37	1	38	0
Thu Aug 06 21:27:50 2015	1438885670	36	2	38	0
Thu Aug 06 21:27:43 2015	1438885663	37	1	38	0
Thu Aug 06 21:27:49 2015	1438885669	38	0	38	0
Thu Aug 06 21:27:43 2015	1438885663	33	5	38	0
Thu Aug 06 21:27:46 2015	1438885666	36	2	38	0
Thu Aug 06 21:27:41 2015	1438885661	37	1	38	0
Thu Aug 06 21:27:53 2015	1438885673	38	0	38	0
Thu Aug 06 21:27:57 2015	1438885677	37	1	38	0
Thu Aug 06 21:27:50 2015	1438885670	36	2	38	0
Thu Aug 06 21:27:55 2015	1438885675	33	5	38	0
Thu Aug 06 21:27:51 2015	1438885671	38	0	38	0
Thu Aug 06 21:27:53 2015	1438885673	38	0	38	0
Thu Aug 06 21:27:57 2015	1438885677	36	2	38	0
Thu Aug 06 21:27:42 2015	1438885662	37	1	38	0
Thu Aug 06 21:27:48 2015	1438885668	36	2	38	0
Thu Aug 06 21:27:47 2015	1438885667	38	0	38	0
Thu Aug 06 21:27:56 2015	1438885676	38	0	38	0
